"account_uuid","product","premium","carrier_id","convert"
"6689160e-0ee4-40db-b37c-a769f20c0695","General_Liability",2104,39,1
"7bea5e27-c36c-4548-bab6-55d01102480d","General_Liability",689,60,1
"822cd1ea-91da-4649-b4fd-d33f5a67bca1","General_Liability",500,39,0
"d1b62658-dc4a-4533-8a2b-4cadd1aeb157","General_Liability",350,39,0
"569b3dbf-e34e1-312e-d45c2-21e4cb3e03","General_Liability",400,39,1
"4cc95f39-55bf-46a1-a30d-f691aeb0baf5","General_Liability",1532,39,0
"b97e2db8-4b15d-acf2-8b6f9-2c7dd7f976","Business_Owners_Policy_BOP",479.06,30,1
"4cd9e3fd-6bc38-7b69-012dd-c5507822a8","CW_Crime_Liability",2589,71,0
"fe480369-3918f-71d3-b57d7-765ae2cd56","General_Liability",543.51,39,0
"d84c669d-6ff2c-b948-8dab0-d63b852bc9","General_Liability",650,60,0
"d84c669d-6ff2c-b948-8dab0-d63b852bc9","General_Liability",500,39,0
"3ca86724-65f4-4652-af02-33f0f975838c","Business_Owners_Policy_BOP",500,39,1
"fc6a1f74-9991-4340-891a-5312d105e6b3","Business_Owners_Policy_BOP",550,29,0
"9d2f9113-8055d-b692-9bcab-274b6a93ff","Business_Owners_Policy_BOP",475,30,1
"2eda4ff3-90d8-453a-87ab-b77f84b97bc7","General_Liability",606,31,1
"d1b62658-dc4a-4533-8a2b-4cadd1aeb157","General_Liability",650,60,0
"54ededf5-e8e49-ec5c-e111a-a969f7facc","General_Liability",673,60,0
"54ededf5-e8e49-ec5c-e111a-a969f7facc","General_Liability",922,39,0
"0c00a9a0-5f7e4-fdd3-a94e9-b86455289f","General_Liability",729,31,1
"69d06f0d-27a32-0dba-63013-a1448b7c63","Business_Owners_Policy_BOP",1690.21,39,1
"9f6c7967-c982-417f-ae10-cdb0484af33c","General_Liability",1068,39,1
"9d2f9113-8055d-b692-9bcab-274b6a93ff","Business_Owners_Policy_BOP",500,60,0
"9d2f9113-8055d-b692-9bcab-274b6a93ff","Business_Owners_Policy_BOP",500,60,0
"9d2f9113-8055d-b692-9bcab-274b6a93ff","Business_Owners_Policy_BOP",500,60,0
"29d716fd-0934-43ff-a32d-e95a3955ca60","Business_Owners_Policy_BOP",500,31,0
"a2055fb4-041ec-c886-53080-2e63b62c65","Business_Owners_Policy_BOP",1151,39,0
"e1e64897-da60-4d5c-86a2-487ad7b566eb","General_Liability",537,39,1
"e1e64897-da60-4d5c-86a2-487ad7b566eb","General_Liability",1019,60,0
"2d699f0a-b0cf-46fb-b952-08630f8cf5cc","General_Liability",385,31,1
"4191132c-3e87b-4735-ee84c-d51da474d7","General_Liability",783,39,1
"3f17ba6f-1f4af-8474-3cab9-72533d627c","General_Liability",543.51,39,1
"38b0054d-da542-6cb4-a383a-79dd9553e6","Commercial_Auto",1192,53,1
"8a0dfa8e-b1b47-f710-5d1cd-3383a316b7","General_Liability",706,39,1
"7177936b-30e2a-201c-0d584-1f6e564933","Commercial_Auto",1937,53,0
"ffe981b3-db743-1ff3-1217a-88fd042cbc","General_Liability",862.24,39,1
"75053175-024c7-3fe0-78d2b-ed7557ee10","Business_Owners_Policy_BOP",1097,71,1
"610368ac-c139-41af-90fe-483f50e292a3","Business_Owners_Policy_BOP",687,30,1
"be6e6211-d5dc6-c650-7e8f9-fe2e78860b","General_Liability",505,9,1
"f42c7475-7bbeb-8746-45170-440e0d7f30","General_Liability",350,60,1
"60958e67-4ac36-0cac-4ff6c-75a01564d5","General_Liability",790.5,59,1
"f42c7475-7bbeb-8746-45170-440e0d7f30","General_Liability",353,39,0
"0d27f8b0-ec9d-4304-bd36-f78f5f2f8ef5","Workers_Compensation",901,29,1
"3f17ba6f-1f4af-8474-3cab9-72533d627c","Commercial_Property",1235.93,39,1
"d7f66e72-fd442-bc36-406b0-f69d2c1377","General_Liability",412,39,1
"a9af9019-6836c-8ffd-fcf44-31bea50938","General_Liability",350,31,1
"a9af9019-6836c-8ffd-fcf44-31bea50938","General_Liability",550,60,0
"ae8ea56c-482f-46bb-98ae-8e5d8ecb3d45","General_Liability",350,60,0
"b9b2e72b-1b582-41a1-0223e-bd92972bba","Commercial_Auto",734,39,1
"5001a1bf-3b8b2-d785-75c45-603af82634","CW_Professional_Liability",500,31,1
"c51175bc-10959-c98b-af418-f01e6fceec","General_Liability",691,60,1
"3636f96d-63d47-9557-7aa06-e535c483d1","General_Liability",1875,72,1
"8268439d-030c-4bdb-b22c-6dad9c36bca8","General_Liability",500,31,1
"cc67021a-c5525-410b-3b469-6ad64a0fd7","CW_Umbrella_Policy",600,22,1
"21b967be-8c383-8358-4ebac-d744b3dae7","Commercial_Auto",557.76,53,0
"7203463c-bb992-df02-5d4b0-7defb8dcdd","General_Liability",880,9,0
"7177936b-30e2a-201c-0d584-1f6e564933","General_Liability",2833,39,0
"62707daa-04039-d06c-ae649-fdf138d8ad","General_Liability",1087.05,56,0
"367d2ffe-9cd39-7f7e-8e8c4-abf369311f","Package",2280,39,0
"ba3149f0-df4a4-1162-c09a4-8a7677b30a","Package",1716,73,1
"90dada8d-27d32-8be1-5a300-50df34cc51","CW_Errors_Omissions_E_O",596,31,1
"13e4f387-3315d-502f-92b1a-c38de176d3","General_Liability",898,39,0
"5935e6a6-e88a-4ffa-8969-61fbe0e802f9","General_Liability",572,39,0
"941ed320-fefea-5486-74ae4-8af74df3bd","Business_Owners_Policy_BOP",1839.66,30,1
"941ed320-fefea-5486-74ae4-8af74df3bd","Business_Owners_Policy_BOP",2434.15,39,0
"0cb30307-1a67-4fe1-ad4b-153b2794295c","General_Liability",650,60,0
"0cb30307-1a67-4fe1-ad4b-153b2794295c","General_Liability",486,39,1
"a322571d-4edd-4b63-b0ae-0cc38a917639","General_Liability",500,31,0
"c84f1d6d-387c5-9e67-64fa4-4a36d16996","General_Liability",350,31,1
"7d04aaa4-bf14-440b-b7dc-29ab987d7c0e","General_Liability",350,31,1
"4cca8dd4-4009-473b-aa2f-1a7c9f0cf592","CW_Professional_Liability",500,31,0
"bbb0c2ec-cfb75-64aa-30cda-fcb0503565","General_Liability",1910,39,1
"8afcf625-d4d7b-2ac6-820f9-5392ba9369","CW_Disability_Insurance",150,29,1
"9798a73d-e1031-f480-bfea4-de50ada1e9","General_Liability",1607,9,1
"79fa57a9-53d3-4af6-865f-2aeca4bba545","Commercial_Auto",7279,53,1
"67ac4f27-c4264-1c7e-a2c1a-92d9241ed9","Business_Owners_Policy_BOP",916.94,30,1
"f5511f03-8b9f-4571-b401-55c7bcffc5d6","General_Liability",650,60,1
"f5511f03-8b9f-4571-b401-55c7bcffc5d6","General_Liability",505,39,0
"63456464-fd53e-945f-5b688-f267749db0","General_Liability",350,31,1
"b31860ac-35132-8f31-a2e21-bddfccafad","CW_Professional_Liability",500,31,1
"745fe294-1da44-f4bf-98002-751eb918f4","Workers_Compensation",676,29,1
"1f342b24-0ff53-7a7e-5b5c2-c9e066415d","Commercial_Auto",8449,53,1
"ab12e208-47493-bf2b-62866-b8f1c7e224","General_Liability",408,39,1
"5c853c59-52f00-996d-23e75-6c89350ca3","General_Liability",6399.06,40,1
"c51175bc-10959-c98b-af418-f01e6fceec","General_Liability",664,39,0
"f8f6a576-9a5ce-250a-e653b-0173dba0a8","Commercial_Auto",3278,53,1
"b7c4ac04-fd58-422c-a566-3c2d98d22793","Business_Owners_Policy_BOP",559,39,1
"4f5a06ec-7bd5a-ddd3-0f031-ea1ab9c998","Business_Owners_Policy_BOP",500,60,0
"e498ac8c-e7aca-5027-86c9a-377f4c3c0a","Business_Owners_Policy_BOP",867,30,1
"4f5a06ec-7bd5a-ddd3-0f031-ea1ab9c998","Business_Owners_Policy_BOP",500,60,1
"a9af9019-6836c-8ffd-fcf44-31bea50938","CW_Professional_Liability",790,31,1
"9747770c-96fa4-af73-52090-cae72d99ea","CW_Professional_Liability",613.66,21,0
"05624a86-f7522-3aae-30982-30c338924f","Business_Owners_Policy_BOP",1784,30,1
"4f5a06ec-7bd5a-ddd3-0f031-ea1ab9c998","Business_Owners_Policy_BOP",500,39,0
"4f5a06ec-7bd5a-ddd3-0f031-ea1ab9c998","Business_Owners_Policy_BOP",475,30,0
"4f5a06ec-7bd5a-ddd3-0f031-ea1ab9c998","Business_Owners_Policy_BOP",500,60,0
"5921e6a6-c1963-1135-510c8-beb39c734b","General_Liability",500,31,1
"20851447-281a-4142-b765-2653b332acbe","General_Liability",350,31,1
"bccdefde-6027-49f8-bb8a-c7fae9780de8","General_Liability",503,39,0
"68023716-9bae9-581a-2efad-a113f1e326","Workers_Compensation",1476,71,0
"1a802768-56d4-4c6e-bb7e-fb218b515338","Business_Owners_Policy_BOP",475.69,30,0
"1a802768-56d4-4c6e-bb7e-fb218b515338","Business_Owners_Policy_BOP",500,60,0
"1a802768-56d4-4c6e-bb7e-fb218b515338","Business_Owners_Policy_BOP",500,60,1
"34353ca5-6ec1a-ac76-b8171-855a5afc21","General_Liability",500,39,1
"1a802768-56d4-4c6e-bb7e-fb218b515338","Business_Owners_Policy_BOP",500,60,0
"6e8ae00c-61931-62f8-92cbf-a62bd78cf5","Workers_Compensation",526,71,1
"b05a91a8-cee5f-a51c-6fa7c-f173ad583b","Workers_Compensation",8513,29,1
"49e311ab-009c-47df-9016-81a25cfc71e8","Business_Owners_Policy_BOP",504.51,39,1
"7cd46127-19fa3-6b32-de313-5c7ce70344","CW_Professional_Liability",508,21,0
"54ba327c-42fc6-3f9d-276da-7bc5882216","General_Liability",315,39,1
"474a7c5d-62266-8830-a7f03-0a95cb5e5e","General_Liability",650,60,0
"6f8a9f42-f4bc3-6632-af724-3c02b6da3c","General_Liability",350,31,0
"2b55b1b6-acade-fa67-13daa-9aaddd34d5","Business_Owners_Policy_BOP",1424.49,39,0
"2b55b1b6-acade-fa67-13daa-9aaddd34d5","Business_Owners_Policy_BOP",813,30,1
"55e93fd5-af33e-e785-7ad7d-48be361d08","General_Liability",548,39,1
"73520e39-30086-ae9d-43c7f-aeb3ac219c","Commercial_Auto",908,53,1
"850b5ca6-1d30-4115-8229-af1b1cd7a94f","General_Liability",495,31,1
"2b47a26a-e725b-7506-62979-a04e83255d","Commercial_Auto",1017,53,1
"bccdefde-6027-49f8-bb8a-c7fae9780de8","General_Liability",503,39,0
"eb4242ea-3b068-973e-a8323-671b0a2280","CW_Errors_Omissions_E_O",447,31,1
"732ff2f2-1c718-62de-14e52-6dac9a39c2","General_Liability",350,31,1
"b06e9474-270b-4cce-99ad-27e5be895672","General_Liability",350,39,0
"529cc36e-823c-40f9-bf7d-1eaf26c26161","General_Liability",350,31,1
"9733c01a-87ef6-e7ac-1d4d0-16c2ca99eb","Workers_Compensation",1863,71,1
"052ed12c-948c5-a148-91f0b-adf6d1232b","General_Liability",805,39,1
"ac4b8b6b-39b0a-4a49-1554e-b1d420c2d9","General_Liability",955,31,1
"5df4fc6b-86a30-5177-4f2c6-348be7d663","General_Liability",642,39,0
"73b9de50-9e5ea-3869-e6f0c-9f38471b8d","CW_Inland_Marine",750,27,1
"850b5ca6-1d30-4115-8229-af1b1cd7a94f","General_Liability",1563,39,0
"a783589b-9aaa6-6df5-e6b09-165721d80b","General_Liability",857,39,0
"19070269-c449-46eb-8483-9644ab7513ac","General_Liability",395,39,1
"69aeb912-a4620-0c4a-23789-94065c1b39","Business_Owners_Policy_BOP",1197,73,1
"254692b5-bc7d-4e93-be27-dea3a9982806","General_Liability",395,39,1
"7c864608-893c-4272-aa49-19008c6f0199","General_Liability",500,39,0
"1be96b8b-5f801-9670-9c623-503f936882","General_Liability",350,60,1
"dd0befa2-1a2f9-21a4-71fa4-ca9d9bb559","General_Liability",350,31,1
"308e9d0a-bef3-46b8-9f6e-885864f2dd7f","Commercial_Auto",7678,53,1
"4e3d984c-ee073-4321-24dfe-a5c419c8eb","Workers_Compensation",913,29,0
"8d800897-7072e-7589-cef49-d8febe7e47","General_Liability",1026,39,1
"d6391dc7-88155-5601-ecf23-20aa88f105","Workers_Compensation",906,29,1
"b5b87fe9-d2aa0-3825-df9fa-9dee6c9c23","General_Liability",500,31,1
"b0f73018-28a3-4c70-9aba-6a33864dfb28","Business_Owners_Policy_BOP",533,60,0
"b8c16b85-839a9-2a7c-eb2ac-933c3cae37","Workers_Compensation",453,22,0
"2246ba4a-4b3cc-8e18-1eb92-438d0b53ae","General_Liability",918,39,0
"6af36c65-20aec-d194-e5ff2-566b050c3a","Workers_Compensation",3326,48,1
"c2bc9afe-17706-c710-ef37e-05e1f14e73","General_Liability",2117.66,39,0
"c2bc9afe-17706-c710-ef37e-05e1f14e73","General_Liability",1647,60,0
"c7ce8c9c-97c64-3672-fb81a-293b6b1620","CW_Professional_Liability",3754,21,0
"dbb4f7a0-4793-4586-9927-17a06a98f4a9","Business_Owners_Policy_BOP",500,60,0
"4d9ba106-67f8e-eac8-0c581-83da97c578","CW_Professional_Liability",1500,72,0
"c0762a66-19130-e756-4d121-e493eb650d","Workers_Compensation",7351,48,1
"b0f73018-28a3-4c70-9aba-6a33864dfb28","Business_Owners_Policy_BOP",505,60,0
"b0f73018-28a3-4c70-9aba-6a33864dfb28","Business_Owners_Policy_BOP",551,60,0
"b0f73018-28a3-4c70-9aba-6a33864dfb28","Business_Owners_Policy_BOP",500,39,0
"b0f73018-28a3-4c70-9aba-6a33864dfb28","Business_Owners_Policy_BOP",479.07,30,0
"7d04aaa4-bf14-440b-b7dc-29ab987d7c0e","CW_Professional_Liability",607,31,1
"417f294c-691e6-6567-b75c8-90a032d551","Package",1473.79,39,1
"c24df054-93891-ed81-3eab5-f6a975a236","CW_Professional_Liability",500,31,1
"79f9b4bf-a61b-42f2-bef6-616a233a966d","Workers_Compensation",413,22,0
"60c176e1-a6220-af90-e8a85-ad8eb48beb","General_Liability",684,9,1
"052ed12c-948c5-a148-91f0b-adf6d1232b","CW_Inland_Marine",750,39,0
"3cfc428c-1be53-8a7b-1bbac-7fc7055396","General_Liability",2465,60,0
"dbb4f7a0-4793-4586-9927-17a06a98f4a9","Business_Owners_Policy_BOP",500,60,0
"dbb4f7a0-4793-4586-9927-17a06a98f4a9","Business_Owners_Policy_BOP",500,60,0
"79b7951e-78c1d-58f0-47bd9-9d47701944","General_Liability",519,39,0
"0e8b8626-c8b65-b5ab-b95ad-fd743a004d","General_Liability",346,31,1
"0e8b8626-c8b65-b5ab-b95ad-fd743a004d","General_Liability",500,39,0
"3dc942a8-b04c-40e5-ac26-0ad35a311839","Business_Owners_Policy_BOP",1045.27,39,1
"9faa8f88-d756-4b1e-88a4-81bb5b250dc6","General_Liability",500,39,1
"3ed26e54-376b4-247b-6d0a6-e95a30c86d","CW_Professional_Liability",1443,21,0
"42d86cb4-52bf3-b082-b882b-b1a37aa71c","Workers_Compensation",876,29,1
"76ed56fa-96bca-62cf-498f1-420c68492d","Workers_Compensation",4904,29,1
"af13c400-d12f-4c83-a804-5e5041429c48","Commercial_Auto",5937,53,1
"8daee266-166b3-ef46-35e84-5b7ae93395","General_Liability",785,39,0
"ce02bce4-98efb-4f24-44c1d-f4480eccf3","Business_Owners_Policy_BOP",586,9,1
"61d8f415-f197c-b823-6c62b-1fa02fe2eb","General_Liability",675,39,0
"61d8f415-f197c-b823-6c62b-1fa02fe2eb","General_Liability",650,60,1
"f079d314-d0f11-1127-70b28-014a0a07d3","CW_Professional_Liability",695,21,0
"e9e55aa4-e8ef-40e4-b42c-44ea58f08e60","Business_Owners_Policy_BOP",1430,73,1
"e085a142-3359-4536-94c9-e2882cee2860","Commercial_Auto",7132,53,1
"254692b5-bc7d-4e93-be27-dea3a9982806","Commercial_Auto",1806,39,1
"254692b5-bc7d-4e93-be27-dea3a9982806","General_Liability",395,39,0
"10fd722f-4e0a9-e274-c83a0-4156ff2cd0","General_Liability",594.55,39,0
"0a88d514-2b08c-68c1-6d3b9-8968592f91","General_Liability",500,39,1
"2afb6cc3-5e4a-42e7-b51d-41edbef4c0df","Workers_Compensation",2571,29,1
"550cad7a-9d9cd-a9cb-15815-053846811f","General_Liability",1417,39,0
"159a80bc-9cb31-f523-77a76-4c111e7ef8","Workers_Compensation",9067,29,1
"ceb42494-7679-4eb3-915c-0bb6da91b2f5","General_Liability",500,31,1
"ea609789-df763-58a6-e46c6-0175824432","General_Liability",3078.41,56,1
"2f6c570f-8441c-5508-91762-a466e48236","CW_Umbrella_Policy",1018,39,0
"c66a2bfd-83e6-4a13-83f5-716aa8499cba","Workers_Compensation",6055,39,1
"008f9526-6e9c8-4496-e7d5d-dafdd53e1c","General_Liability",3489,39,1
"a5082f65-2b6be-5884-5c958-7f72b7d573","CW_Errors_Omissions_E_O",1582,22,1
"7deb5d57-5caa1-7661-d9835-a8ee388632","General_Liability",530,9,1
"33ffc54e-dc1a-4c63-9fd7-7d6dbe42b0f0","General_Liability",735,39,0
"5c5bc7f2-cd70f-718c-3b3c6-d06b05514d","Commercial_Property",1791,39,1
"639e5879-88f5b-cfe1-1321c-bc327c50e2","General_Liability",350,39,1
"30e69afd-a4f93-40cc-e31d6-55d8d679de","Commercial_Auto",7768,53,1
"c20ef762-c447-417b-b819-0c01cc1c5314","Commercial_Auto",13382,53,1
"690db8a2-46ff-4ccf-8918-0e86a6f029c8","Workers_Compensation",1171,29,0
"3cfc428c-1be53-8a7b-1bbac-7fc7055396","General_Liability",1026,9,1
"745400d9-8b215-4e60-77798-b290c84857","General_Liability",2829,60,0
"3a0fb117-a24ae-787e-e9211-c65529014e","Commercial_Auto",4934,53,1
"f4a2aa7d-fdbd-4dd8-9ac6-905b49cd7bd4","Business_Owners_Policy_BOP",1347,30,0
"6d0c6af8-a8e4-4c5c-9f46-278f17f881ee","Workers_Compensation",2185,29,1
"7c864608-893c-4272-aa49-19008c6f0199","Business_Owners_Policy_BOP",1859,39,1
"50bd5a05-f0bba-4e80-fb3f6-a872f7f20a","Business_Owners_Policy_BOP",1373,71,1
"1314c447-19716-d453-530c8-8ae967cc1c","Workers_Compensation",1263,24,1
"c7ab5b6f-80165-f5ad-1223c-acbbc664d8","Workers_Compensation",649,22,1
"f6c12184-70c9-44bc-b389-88eaf65341df","General_Liability",560,39,1
"7b25974a-fb7b-4459-8cc3-1ecfd151d6bf","Business_Owners_Policy_BOP",2366,40,0
"fe748831-7a91-4c55-b227-da35f4dce085","Business_Owners_Policy_BOP",500,31,1
"d2b76895-8e15-4673-90ea-a859bf1504c8","Workers_Compensation",9545,29,1
"1218e867-ac2e6-c799-03d8e-a03413279e","CW_Umbrella_Policy",655,3,1
"211968c7-a50e-430a-8a21-a7aa707fc7cd","General_Liability",395,39,0
"f2956012-58a51-49b4-093a9-dce63243e2","General_Liability",500,39,0
"6ff9dc76-151d0-6b6e-b0cba-fadc4beb88","General_Liability",350,31,1
"f589087f-4a012-e2a0-84ba5-24eb2b27c9","General_Liability",800,39,0
"f589087f-4a012-e2a0-84ba5-24eb2b27c9","Commercial_Auto",1012,53,1
"017738ff-a9d71-e759-3267e-934d884fe8","General_Liability",500,39,0
"b9fcb46c-e7b6b-eba7-c3bfe-140b04c5e3","General_Liability",2230,9,1
"1ee5ee4d-9f8b-4f43-bd16-d3369fd56f51","General_Liability",401,39,0
"b44e6bf5-410c9-bdd3-8b7e3-1111800b85","General_Liability",440,31,0
"08c201e1-cd6b-41d0-8d0b-3548ac25ea8c","General_Liability",650,60,0
"cb63ad73-10674-c25e-f85ef-f83720cfeb","Business_Owners_Policy_BOP",1142.13,30,0
"cb63ad73-10674-c25e-f85ef-f83720cfeb","Business_Owners_Policy_BOP",1175,60,0
"cb63ad73-10674-c25e-f85ef-f83720cfeb","Business_Owners_Policy_BOP",1319,60,0
"cb63ad73-10674-c25e-f85ef-f83720cfeb","Business_Owners_Policy_BOP",1364,60,1
"2e0a9da6-361c-4b8e-b4c3-e99a22b9a53c","General_Liability",1093,39,0
"560a6f42-b196a-b69c-355d2-ff3bb8d5b6","CW_Professional_Liability",667,31,1
"c25f180d-5eb82-5ca3-3d3eb-f5e76a1cb2","General_Liability",715,73,1
"cc3ae8c7-3be0-45c8-b468-089bcafcab2d","General_Liability",500,31,1
"41764ea8-06df6-3f06-f87c9-1c5fe6449a","General_Liability",663,39,1
"9d08cc20-713e-4848-90e6-63ce138b31b3","General_Liability",650,39,0
"e21f2176-887ba-e054-8147d-22c731f780","General_Liability",650,60,1
"cd657dcd-59f79-1ac1-db7be-6c65ee2294","General_Liability",350,31,1
"f216af0c-8b99f-3676-fa8cd-6784f126ae","Business_Owners_Policy_BOP",903,29,1
"a9d493c0-d7934-4eed-c2774-8c40e0476f","Business_Owners_Policy_BOP",790.07,30,0
"a9d493c0-d7934-4eed-c2774-8c40e0476f","Business_Owners_Policy_BOP",3858.85,39,0
"a9d493c0-d7934-4eed-c2774-8c40e0476f","Business_Owners_Policy_BOP",988,60,1
"a9d493c0-d7934-4eed-c2774-8c40e0476f","Business_Owners_Policy_BOP",1133,60,0
"a9d493c0-d7934-4eed-c2774-8c40e0476f","Business_Owners_Policy_BOP",1185,60,0
"7459b5f0-9898e-f377-0cedc-4899510129","General_Liability",550,60,1
"1218e867-ac2e6-c799-03d8e-a03413279e","General_Liability",3985.18,34,1
"c5e530e7-32410-f7a3-6c971-e37842d43d","Business_Owners_Policy_BOP",879,60,1
"c5e530e7-32410-f7a3-6c971-e37842d43d","Business_Owners_Policy_BOP",1043,60,0
"c5e530e7-32410-f7a3-6c971-e37842d43d","Business_Owners_Policy_BOP",1025,60,0
"fcf90666-0c7a-4458-91b2-afcaea49bef4","Business_Owners_Policy_BOP",475,30,1
"6d055f9e-8bdc2-ef32-0215d-7ef8455ecd","CW_Umbrella_Policy",926,29,1
"b9b110bf-1ccf-4be4-9aa1-40d021ad34b1","General_Liability",650,31,0
"7459b5f0-9898e-f377-0cedc-4899510129","General_Liability",400,39,0
"810b4a5c-089b-4317-8c7f-aaee6154ef56","General_Liability",2499.45,77,1
"c0231643-51f71-921d-0032a-562e833bef","General_Liability",350,39,1
"f4a2aa7d-fdbd-4dd8-9ac6-905b49cd7bd4","Business_Owners_Policy_BOP",837,60,0
"4c06d9d8-94864-c53e-586fe-a9e0ef8e35","Commercial_Auto",221.32,39,1
"65a52594-f1e4-4e9b-a929-c980e3a2678f","General_Liability",500,31,1
"2b009030-4808-45a1-ae69-3859122d8dca","General_Liability",650,60,0
"2b009030-4808-45a1-ae69-3859122d8dca","Business_Owners_Policy_BOP",2113,30,0
"2b009030-4808-45a1-ae69-3859122d8dca","Business_Owners_Policy_BOP",1782,60,0
"2b009030-4808-45a1-ae69-3859122d8dca","Business_Owners_Policy_BOP",1929,60,1
"d09da6ae-58d0-42cc-a2eb-b34782851f8c","General_Liability",750,39,1
"9d5f37e1-9ae1-4160-ae4a-c052cb888601","General_Liability",414,39,1
"080863a0-8511-433b-a8d5-4d817668f824","Business_Owners_Policy_BOP",504.5,39,0
"080863a0-8511-433b-a8d5-4d817668f824","Business_Owners_Policy_BOP",479.07,30,1
"73de6c4b-393ed-de79-e0a6e-7b8d97d383","Workers_Compensation",1326,29,0
"dced8a2f-676c-49e4-be20-15a236def9d7","CW_Garage_Liability",767,39,1
"5b077fb9-2a4e-4c0e-9b14-e0be1bee95fb","Commercial_Property",3106.89,16,1
"5fccfc23-0e6f-421e-95c8-1e95fde0eb38","General_Liability",5060,39,0
"5d5e09e7-68ed-4004-8abd-761c2db34c21","Business_Owners_Policy_BOP",716,39,0
"e1613a34-eca2-4589-940d-e49fe339a25c","General_Liability",2568,53,1
"9013ec57-b714-47f8-8bc1-c337f0b9f155","Workers_Compensation",731,9,0
"2b009030-4808-45a1-ae69-3859122d8dca","Business_Owners_Policy_BOP",1966,60,0
"39ae2b05-bb39-4ee4-aacf-7888811fe492","General_Liability",395,39,1
"39ae2b05-bb39-4ee4-aacf-7888811fe492","General_Liability",495,31,0
"a394b349-8e70-4147-a387-ca204c63d8f0","Workers_Compensation",3587,29,1
"751e07a5-c724-4ea7-9b99-4da697b1e8d5","General_Liability",350,31,1
"d9149f11-65a7d-230b-add2b-00feb24eac","CW_Errors_Omissions_E_O",675,72,1
"4e5dcbaa-5d42-4f2b-9dce-6ce7ad188eb0","General_Liability",350,31,1
"c230844a-ff20-4eee-8d18-498ed44127cc","General_Liability",930,39,0
"bb79e6fb-1f2d-441f-a4c8-7f7db2351cbc","Workers_Compensation",9530,71,1
"f695e3a1-fe46-402e-824e-02c913d08985","General_Liability",3907,60,0
"7a335784-b4ff-4fd4-afba-aca55598783f","General_Liability",929,31,1
"fa8d9458-fe2d-41c3-86d8-765544dcc0e0","General_Liability",505,9,1
"fa8d9458-fe2d-41c3-86d8-765544dcc0e0","General_Liability",2177,39,0
"075dfc2b-9b5b-4765-b4d2-df6246f9eb1a","Business_Owners_Policy_BOP",504.49,39,0
"a182f527-7895-44a5-a426-573123f7e8b6","General_Liability",350,39,1
"c0d167c5-058d-45b3-b1b4-519b6e88be11","General_Liability",250,39,1
"fee7085f-d17d-4829-af47-8c9e739d03ba","General_Liability",566,39,0
"c19c2b9f-49cd-48f8-85b4-2adf00395166","General_Liability",500,31,1
"2dc7c16d-6bf7-4fa4-9f81-0515f1229650","General_Liability",650,39,0
"42537a1a-0011-43e3-a367-3e019c184a27","General_Liability",584.19,31,1
"87183f20-dd57-463a-b10e-21d9100fedf4","General_Liability",500,39,0
"9c23541d-98f5-4d0c-b8ae-b8ab150d8bed","Workers_Compensation",1424,22,1
"558f1ea2-bbda-4812-8870-b25f36c642a8","Business_Owners_Policy_BOP",1251,71,1
"e3e4a85c-a4e7-417a-9517-8503013f79cf","General_Liability",791,39,0
"e3e4a85c-a4e7-417a-9517-8503013f79cf","General_Liability",650,60,0
"917b8b02-ea41-4bb6-9e52-a580442487ec","General_Liability",400,73,1
"87183f20-dd57-463a-b10e-21d9100fedf4","Workers_Compensation",416,22,0
"5c06b1d4-d523-46ca-80b0-757f6c6ee69c","General_Liability",350,31,1
"b076370e-87f6-430c-9764-18149bd1e592","CW_Fidelity_Bond",300,27,1
"3c71be69-3c90-43c3-8bd6-023172a2c41a","CW_Disability_Insurance",700.75,29,1
"f4a2aa7d-fdbd-4dd8-9ac6-905b49cd7bd4","Business_Owners_Policy_BOP",808,60,0
"f4a2aa7d-fdbd-4dd8-9ac6-905b49cd7bd4","Business_Owners_Policy_BOP",811,60,0
"9b8c44ea-07902-4234-63cdd-4754d71527","Business_Owners_Policy_BOP",503,60,0
"04741411-bb80-4304-863a-f108af41f4a6","Workers_Compensation",5490,29,0
"9b8c44ea-07902-4234-63cdd-4754d71527","Business_Owners_Policy_BOP",475,30,1
"ee0f451f-f705-4aa1-a31c-9a80a447b09d","General_Liability",643,39,1
"03ca4c50-4bac-4250-9f01-9d1ba25c002d","General_Liability",346,31,1
"03ca4c50-4bac-4250-9f01-9d1ba25c002d","General_Liability",652,60,0
"50004985-2c1b-45eb-b87f-879604837594","General_Liability",500,31,1
"ce396817-4baf-416d-8217-bf878e152d02","General_Liability",500,31,1
"eb8c0351-bb0e-442a-a960-983c1f2e7249","Business_Owners_Policy_BOP",475,30,0
"22a987ef-8503-4964-9704-11d290d2cd1e","General_Liability",654,60,0
"22a987ef-8503-4964-9704-11d290d2cd1e","Business_Owners_Policy_BOP",503,60,0
"0e09a928-cb50-4939-8cbb-c395ea54810e","CW_Professional_Liability",739,31,0
"b950d0f5-9114-4d23-821b-d06c928eda67","Commercial_Auto",3229,39,0
"fdfb138c-07b3-494a-8cb9-2101b4e5b131","Business_Owners_Policy_BOP",500,39,0
"99d92ae6-f5b61-27a4-0503b-9398303e5c","Cyber_Liability",1000,18,1
"49a387be-905e-4ae5-9647-30e8eccfbeff","Business_Owners_Policy_BOP",804,60,0
"49a387be-905e-4ae5-9647-30e8eccfbeff","Business_Owners_Policy_BOP",641,60,0
